Provinsi,KabupatenKota,NamaWisata,Rating,Reviews,JenisWisata,Latitude,Longitude
Bali,Karangasem,Pantai Tukad Sayung,4.4,5,Air,-8.2431568,115.3046297
Bali,Karangasem,Pertamina Dive Spot,4.9,4,Air,-8.1909745,115.2313122
Bali,Karangasem,Avatar Rafting,4.8,139,Air,-8.4238304,115.1735622
Bali,Karangasem,KENCANA RIVER SIDE,4.6,37,Air,-8.4238304,115.1735622
Bali,Karangasem,Kunyit Waterfall,4.9,2,Air,-8.4378311,115.2678881
Bali,Karangasem,Pantai Subandar,4.6,7,Air,-8.2193775,115.2725334
Bali,Karangasem,Pura Bukit Sangkan Gunung,4.1,54,Religi,-8.4671091,115.1667347
Bali,Karangasem,Pantai Wates Karangasem,4.4,2476,Air,-8.4585462,115.1784522
Bali,Karangasem,Pesona Munduk Ngandang,4.6,15,Taman,-8.4585462,115.1784522
Bali,Karangasem,Di kaki Gunung Agung,4.9,4,Bukit,-8.2679059,115.2306312
Bali,Karangasem,Pura Gelap Besakih,4.8,288,Religi,-8.2679059,115.2306312
Bali,Karangasem,Pokdarwis Pucak luah santhi,4.9,7,Taman,-8.470763,115.1729541
Bali,Karangasem,Pancoran Pengelukatan Sapta Gangga,4.6,57,Air,-8.4773864,115.3245206
Bali,Karangasem,Virgin Beach,4.7,291,Air,-8.4773864,115.3245206
Bali,Karangasem,Pemandian umum tukad arca,4.7,118,Air,-8.4075874,115.2648345
Bali,Karangasem,Air Terjun Jagasatru,4.7,354,Air,-8.4593053,115.2465535
Bali,Karangasem,Sidemen beautiful view,4.8,38,Taman,-8.4502876,115.2028204
Bali,Karangasem,Savana Bali Timur,4.6,21,Taman,-8.2157412,115.2480646
Bali,Karangasem,Pura Besakih - Primary Entry,4.5,80,Religi,-8.3755203,115.1868381
Bali,Karangasem,Pantai Jasri,4.5,300,Air,-8.4793541,115.3582357
Bali,Karangasem,Bukit Cinta,4.4,259,Taman,-8.4793541,115.3582357
Bali,Karangasem,Spot for mount agung,4.7,19,Bukit,-8.4767269,115.1713064
Bali,Karangasem,Pura Manik Mas,4.8,37,Religi,-8.4767269,115.1713064
Bali,Karangasem,Swing Pondok Taman Sari,4.9,14,Taman,-8.4767269,115.1713064
Bali,Karangasem,Besakih Great Temple,4.5,14560,Religi,-8.4767269,115.1713064
Bali,Karangasem,Gembleng Waterfall,4.7,930,Air,-8.4767269,115.1713064
Bali,Karangasem,Danau Yeh Malet,4.1,272,Air,-8.4767269,115.1713064
Bali,Karangasem,Batu Engsel Waterfall,4.4,7,Air,-8.4767269,115.1713064
Bali,Karangasem,Pura Peninjoan,4.8,12,Religi,-8.4767269,115.1713064
Bali,Karangasem,Pemandian Tirta Ujung,4.4,405,Air,-8.4638062,115.3623626
Bali,Karangasem,Pura Dalem Puri,4.7,1174,Religi,-8.3790399,115.1797903
Bali,Karangasem,Yeh abian,4.4,14,Air,-8.4215327,115.3186352
Bali,Karangasem,Pura Tirta Pingit Besakih,4.9,30,Religi,-8.3650653,115.1997708
Bali,Karangasem,Taman Rekreasi Telaga Tista,4.9,3,Taman,-8.3650653,115.1997708
Bali,Karangasem,Pucak Luah Santi Tracking,4.5,15,Taman,-8.3650653,115.1997708
Bali,Karangasem,Padang Bunga Kasna,4.3,141,Taman,-8.3650653,115.1997708
Bali,Karangasem,Lotus Lagoon,4.3,556,Air,-8.5105948,115.3086807
Bali,Karangasem,Agrowisata Abian Salak,4.6,151,Taman,-8.441318,115.256013
Bali,Karangasem,"Sunrise Pantai Ujung Pesisi, Karangasem. Bali",4.2,5,Air,-8.4650713,115.3690339
Bali,Karangasem,Sunrise point bhuana giri,4.8,4,Taman,-8.375649,115.2658215
Bali,Karangasem,Utari Garden,4.3,45,Taman,-8.375649,115.2658215
Bali,Karangasem,Boga Wreck,4.8,16,Air,-8.375649,115.2658215
Bali,Karangasem,Desa Wisata Timbrah,4.9,22,Taman,-8.478888,115.3337011
Bali,Karangasem,Pura Manik Kembar (Kahyangan Jagat),4.7,94,Religi,-8.3101844,115.3901473
Bali,Karangasem,Gumang Temple,4.8,121,Religi,-8.5057639,115.3250445
Bali,Karangasem,Pura Batu Belah,4.5,22,Religi,-8.531064,115.2494381
Bali,Karangasem,Pura Candi Gora,4.5,49,Religi,-8.1924145,115.2345496
Bali,Karangasem,Luhur Andakasa Temple,4.7,155,Religi,-8.5237826,115.4577068
Bali,Karangasem,Gunung Lempuyang,4.9,15,Bukit,-8.39516,115.3843441
Bali,Tabanan,Puri Anyar Royal Palace Kerambitan,4.6,299,Religi,-8.5423361,115.0788931
Bali,Tabanan,Tukad Anyar Banjar Soka,4.9,26,Air,-8.367155,115.138718
Bali,Tabanan,Pengempu Waterfall,4.2,649,Air,-8.469335,115.2008916
Bali,Tabanan,Alas Kedaton,4.2,2475,Taman,-8.469335,114.6266843
Bali,Tabanan,Kelating Beach,4.6,25,Air,-8.5791106,115.0198822
Bali,Tabanan,Pura Malen,4.6,91,Religi,-8.3286389,115.0613873
Bali,Tabanan,Leke Leke Waterfall,4.4,2014,Air,-8.3666011,115.1952466
Bali,Tabanan,Pantai Batu Tampih,4.5,136,Air,-8.5954058,115.0691847
Bali,Tabanan,Pangkung Tibah Beach,4.7,21,Air,-8.6049256,115.0773494
Bali,Tabanan,Blahmantung Waterfall,4.7,169,Air,-8.621213,114.5100248
Bali,Tabanan,Subak Piak,4.8,78,Taman,-8.4055579,115.1024066
Bali,Tabanan,Tanah Lot,4.6,91772,Religi,-8.621213,114.5100248
Bali,Tabanan,Jatiluwih Rice Terraces,4.7,10635,Taman,-8.469335,114.6266843
Bali,Tabanan,Bali Butterfly Park,4.4,1446,Taman,-8.621213,114.5100248
Bali,Tabanan,Pura Malen,4.6,91,Religi,-8.621213,114.5100248
Bali,Tabanan,Pengempu Waterfall,4.2,649,Air,-8.4729006,115.1313687
Bali,Tabanan,Pantai Soan Galuh,4.5,121,Air,-8.5095822,114.9028023
Bali,Tabanan,Pantai Kelecung,4.6,165,Air,-8.5467414,114.9419838
Bali,Tabanan,Wahana Wisata Sambhrama Ashram,4.5,473,Taman,-8.3772867,115.0796589
Bali,Tabanan,Wisata Kayu Putih,4.7,300,Taman,-8.4064692,115.114991
Bali,Tabanan,Puri Anyar Royal Palace Kerambitan,4.6,299,Religi,-8.5423361,115.0113014
Bali,Tabanan,Desa Coklat Bali,4.5,192,Taman,-8.4199375,115.1760082
Bali,Tabanan,DESA WISATA PINGE,4.5,241,Taman,-8.3903092,115.1745268
Bali,Tabanan,Kelating Beach,4.6,25,Air,-8.5791106,115.051425
Bali,Tabanan,Tabanan Anom Palace,4.8,880,Religi,-8.5369314,115.1213603
Bali,Tabanan,Vihara Dharma Giri,4.7,936,Religi,-8.3195409,115.0131214
Bali,Tabanan,Puri Agung Kerambitan,4.7,364,Religi,-8.5470255,115.0753809
Bali,Tabanan,Yeh Panes Penatahan,3.9,112,Air,-8.4340624,115.1203752
Bali,Tabanan,Sleeping Buddha statue Pupuan Tabanan,4.6,772,Religi,-8.3196905,115.0131806
Bali,Tabanan,Tista Tourism Village,4.6,91,Air,-8.5446695,115.0700431
Bali,Tabanan,Pantai Batu Tampih,4.5,136,Air,-8.5954058,115.0672535
Bali,Tabanan,Waterfall Pupuan,4.6,9,Air,-8.3194375,115.0399314
Bali,Tabanan,Sing Sing Angin Waterfall,4.4,263,Air,-8.4484918,115.047025
Bali,Tabanan,Air Panas Angseri,4.2,1177,Air,-8.3550684,115.1523483
Bali,Tabanan,Belimbing Rice Terraces,4.6,538,Taman,-8.4210424,115.0257502
Bali,Tabanan,Desa Wisata Kaba-Kaba,4.4,18,Taman,-8.6062145,115.1345386
Bali,Tabanan,Sunset Beach Tanah Lot,4.7,234,Air,-8.6211034,115.0829542
Bali,Tabanan,The Beach Love,4.6,410,Air,-8.61316,115.0793259
Bali,Tabanan,Babahan Crystal Water,4.7,104,Air,-8.3724161,115.1396277
Bali,Tabanan,Secret Garden Village,4.6,5064,Taman,-8.3726762,115.188824
Bali,Tabanan,Belulang Hot Springs,4.3,663,Air,-8.3966341,115.136243
Bali,Tabanan,Batu Bolong Temple,4.6,1260,Religi,-8.6182935,115.0815182
Bali,Tabanan,Air Terjun Yeh Hoo,4.6,549,Air,-8.3586762,115.1315334
Bali,Tabanan,Desa Wisata Tajen,3.6,71,Taman,-8.4448922,115.1440754
Bali,Tabanan,Pantai Bonian,4.5,97,Air,-8.5155902,114.9776742
Bali,Tabanan,Hidden Gem,4.2,13,Air,-8.6310255,115.0906491
Bali,Tabanan,Abian Kapas Beach,4.4,163,Air,-8.558909,115.0270235
Bali,Tabanan,Hot Spring Penatahan Kaja,4.2,809,Air,-8.4340051,115.1203006
Bali,Tabanan,Taman Satwa Tabanan (Tasta Zoo),3.6,117,Taman,-8.3494786,115.1640418
Bali,Tabanan,Bayan Ancient Tree,4.8,633,Taman,-8.4065528,115.1824139
Bali,Tabanan,Pura Luhur Srijong,4.6,129,Religi,-8.5259153,114.9889532
Bali,Tabanan,Taman Bung Karno ᬢᬫᬦ᭄ ᬩᬸᬂ ᬓᬃᬡᭀ᭟,4.6,115,Taman,-8.5374924,115.1218996
Bali,Tabanan,Wisata Grembengan,4.2,27,Air,-8.5678423,115.1106497
Bali,Tabanan,Pura Siwa,4.7,193,Religi,-8.328005,115.0607603
Bali,Tabanan,Air terjun campuhan,4.1,45,Air,-8.617792,115.108795
Bali,Tabanan,Uma Urip Timpag,4.9,27,Taman,-8.4884749,115.0853612
Bali,Tabanan,Pantai Kutikan,4.6,25,Air,-8.6158765,115.0806134
Bali,Tabanan,Pura Luhur Mekori,4.7,345,Religi,-8.3874697,115.030735
Bali,Tabanan,Wisata Mini rafting & Penglukatan Yeh Sungi Belayu,4.6,25,Air,-8.5120041,115.1652544
Bali,Tabanan,TAPSA (Taman Alas Permata Sari),4.7,119,Taman,-8.451188,115.1351356
Bali,Tabanan,Pantai Nyanyi,4.6,32,Air,-8.6336624,115.0933287
Bali,Tabanan,Air terjun timan agung,4.2,22,Air,-8.5740436,115.0444652
Bali,Tabanan,Nuanu Gate,4.7,155,Taman,-8.6300542,115.0946019
Bali,Tabanan,Taman Pujaan Bangsa Margarana,4.7,1344,Taman,-8.4650135,115.1592426
Bali,Tabanan,Pantai Antap,4.6,208,Air,-8.5382179,114.9966966
Bali,Gianyar,Pura Tirta Empul,4.6,22514,Religi,-8.123054,114.7623187
Bali,Gianyar,Sacred Monkey Forest Sanctuary,4.5,47337,Taman,-8.5193727,114.6838477
Bali,Gianyar,Tegenungan Waterfall,4.3,31174,Air,-8.5753621,115.2844211
Bali,Gianyar,Campuhan Ridge Walk,4.4,12290,Taman,-8.5035806,115.2502518
Bali,Gianyar,Kebun Raya Gianyar,3.6,199,Taman,-8.3508012,115.262976
Bali,Gianyar,Goa Gajah,4.2,7705,Religi,-8.3508012,115.262976
Bali,Gianyar,Bali Bird Park,4.6,11814,Taman,-8.5995781,115.2474155
Bali,Gianyar,Hidden Canyon Beji Guwang,4.5,2776,Taman,-8.609527,115.2845354
Bali,Gianyar,Suwat Waterfall,4.6,1289,Air,-8.4876645,115.3133583
Bali,Gianyar,Manuaba Waterfall,4.7,809,Air,-8.4466884,115.2855202
Bali,Gianyar,Pura Taman Kemuda Saraswati,4.3,3900,Religi,-8.5058937,115.256982
Bali,Gianyar,Goa Rang Reng Waterfall,4.7,714,Air,-8.5155934,115.326838
Bali,Gianyar,Bali Safari and Marine Park,4.5,20287,Taman,-8.5805621,115.3409086
Bali,Gianyar,Bukit Campuhan,4.5,2392,Taman,-8.4993467,115.2505323
Bali,Gianyar,Agung Rai Museum of Art,4.5,1107,Taman,-8.5228143,115.2592505
Bali,Gianyar,Alas Harum Bali,4.5,12670,Taman,-8.43989,115.2761014
Bali,Gianyar,Lembah Bidadari,4.2,192,Taman,-8.3925533,115.2835305
Bali,Gianyar,"Kemenuh Butterfly Park, Bali",4.4,620,Taman,-8.572696,115.2821571
Bali,Gianyar,Ceking Rice Terrace,4.4,45865,Taman,-8.4317112,115.2747969
Bali,Gianyar,Sukawati Art Market,4.4,9767,Taman,-8.5965307,115.2780994
Bali,Gianyar,Bali Zoo,4.4,18651,Taman,-8.5915391,115.2613581
Bali,Gianyar,Taman Sari Waterfall & Natural pool,4.7,1089,Air,-8.5023087,115.3237749
Bali,Gianyar,Blangsinga Waterfall,4.6,466,Air,-8.5755432,115.2869192
Bali,Gianyar,Pada Wareg Eco Park,4.6,83,Taman,-8.4544417,115.3004224
Bali,Gianyar,Jembatan Kuning,4.1,83,Taman,-8.3507474,115.2704185
Bali,Gianyar,Museum Puri Lukisan,4.3,1764,Taman,-8.5052428,115.2558645
Bali,Gianyar,Taman Kota Ciung Wanara Gianyar,4.5,1668,Taman,-8.54091,115.3181801
Bali,Gianyar,Obyek Wisata Goa Gajah,4.4,514,Taman,-8.5227894,115.2831956
Bali,Gianyar,Bandung Waterfall,4.2,436,Air,-8.5193752,115.3034431
Bali,Gianyar,Ubud Palace,4.3,12033,Taman,-8.5065977,115.2580823
Bali,Gianyar,Delodsema Traditional Village,4.7,108,Taman,-8.3971872,115.2808609
Bali,Gianyar,Istana Kepresidenan Tampaksiring,4.7,1462,Taman,-8.4149206,115.3064332
Bali,Gianyar,Subak Pulagan,4.5,181,Taman,-8.429407,115.3087939
Bali,Gianyar,Candi Tebing Gunung Kawi,4.7,406,Taman,-8.4230656,115.3078171
Bali,Gianyar,Tegal linggah Cliff Temple,4.8,66,Taman,-8.527768,115.3015299
Bali,Gianyar,Blangsingah Glass Bridge,4.1,322,Taman,-8.5761207,115.2861436
Bali,Gianyar,Sumampan Waterfall,4.5,899,Air,-8.5514923,115.2858915
Bali,Gianyar,Kemenuh Monkey River,4.2,63,Air,-8.5687668,115.2845864
Bali,Gianyar,Puri Agung Peliatan,4.7,271,Taman,-8.5178025,115.264866
Bali,Gianyar,Siyut Beach,4.2,414,Air,-8.5745263,115.3655434
Bali,Gianyar,Ubud Water Palace,4.1,694,Air,-8.5063413,115.2567962
Bali,Gianyar,Gembok cinta,4.1,86,Taman,-8.4367798,115.2710337
Bali,Gianyar,Kanto Lampo Waterfall,4.4,3611,Air,-8.5321802,115.3267347
Bali,Gianyar,Pura Puseh Desa Batuan,4.5,3466,Religi,-8.58216,115.271441
Bali,Gianyar,The Fire Flies Garden,4.8,193,Taman,-8.3875517,115.272793
Bali,Gianyar,Masceti Beach,4.5,1419,Air,-8.5946021,115.341431
Bali,Gianyar,Pantai Segara Wilis,4.5,117,Air,-8.6077119,115.3203002
Bali,Gianyar,Uma Anyar Waterfall,4.8,506,Air,-8.559213,115.2855388
Bali,Gianyar,Air Terjun Tembok Barak,4.5,191,Air,-8.1445093,115.0958885
Bali,Gianyar,Jembatan kaca Bali Tegenungan /Bali Glass Bridge Main entrance,4.2,315,Taman,-8.5770287,115.2844562
Bali,Gianyar,Munduk asri,4.2,440,Taman,-8.3399086,115.2753984
Bali,Gianyar,Pura Dalem Agung Padangtegal,4.6,224,Religi,-8.5187719,115.254043
Bali,Gianyar,Desa Wisata Sayan,4.3,7,Taman,-8.5065206,115.2359637
Bali,Gianyar,The Blanco Renaissance Museum,4.3,1839,Taman,-8.5055959,115.2498755
Bali,Gianyar,Keramas Beach,4.4,1023,Air,-8.600156,115.3305779
Bali,Gianyar,Pura Penataran Sasih,4.7,514,Religi,-8.5139914,115.2886893
Bali,Gianyar,Sekar Bumi Tropical Farm,4.6,97,Taman,-8.3437457,115.2872748
Bali,Gianyar,Pura Kebo Edan,4.6,150,Religi,-8.5177594,115.2881295
Bali,Gianyar,Lebih Beach,4.3,4421,Air,-8.581006,115.3509949
Bali,Gianyar,Tari Barong Dan Keris Batubulan,4.6,428,Religi,-8.6098775,115.2488164
Bali,Gianyar,Waterboom Bukit Jati,3.9,851,Air,-8.53508,115.3316785
Bali,Gianyar,Desa wisata blangsinga ᬤᬰᬯᬶᬲᬢᬩ᭄ᬮᬗ᭄ᬲᬶᬗ᭟,4.8,12,Taman,-8.5755384,115.2873895
Bali,Gianyar,Goa Garba,4.8,96,Taman,-8.5081103,115.2975738
Bali,Gianyar,Pura Dalem Ubud,4.5,565,Religi,-8.5051334,115.253793
Bali,Gianyar,Pantai Pering,4.4,128,Air,-8.6021469,115.3269749
Bali,Gianyar,KISSIDAN ECO HILL RETREAT & RESTO,4.7,102,Taman,-8.534244,115.3428515
Bali,Gianyar,Candi Tebing Kerobokan,4.7,48,Taman,-8.485522,115.3023291
Bali,Gianyar,Ubud Art Market,4.2,1993,Taman,-8.5071639,115.2584664
Bali,Gianyar,Kubur beach,4.5,226,Air,-8.6432023,115.279952
Bali,Gianyar,Taman Sari Bebengan Bukit Jangkrik,4.1,6,Taman,-8.5265527,115.3399324
Bali,Gianyar,Toya Selaka Waterfall,4.8,75,Air,-8.4734805,115.3087593
Bali,Gianyar,Air Terjun Apit Aungan Pejeng,4.2,60,Air,-8.512856,115.2917281
Bali,Gianyar,Pura Gunung Lebah,4.4,254,Religi,-8.5040282,115.2501138
Bali,Gianyar,Pura Kahyangan Jagat Bukit Dharma Durga Kutri,4.8,263,Religi,-8.537644,115.298153
Bali,Gianyar,Cantik Agriculture Luwak Coffee,4.5,1471,Taman,-8.3834024,115.3307193
Bali,Denpasar,Bajra Sandhi Monument,4.6,14501,Taman,-8.6717348,115.2336204
Bali,Denpasar,Big Garden Corner,4.3,5989,Taman,-8.6568602,115.2533754
Bali,Denpasar,"Bali Festival Park, Padang Galak",4.4,1693,Taman,-8.6575124,115.2651218
Bali,Denpasar,Daerah tujuan wisata tukad bindu,4.5,1037,Taman,-8.6437911,115.2355309
Bali,Denpasar,Werdhi Budaya Art Centre,4.6,9113,Taman,-8.6556215,115.2335898
Bali,Denpasar,Lumintang Park,4.5,10367,Taman,-8.6359218,115.2127059
Bali,Denpasar,Bali Museum,4.4,2880,Taman,-8.6575741,115.2183092
Bali,Denpasar,Ekowisata Subak Sembung Peguyangan,4.6,1294,Taman,-8.6137206,115.2137508
Bali,Denpasar,Upside Down World Bali,4.2,3901,Taman,-8.716711,115.2049796
Bali,Denpasar,Pantai Biaung,4.7,103,Air,-8.6528433,115.2699817
Bali,Denpasar,Puri Agung Denpasar,4.6,141,Taman,-8.6510099,115.2172007
Bali,Denpasar,Kumbasari Park,4.4,178,Taman,-8.6563222,115.2115885
Bali,Denpasar,Padang Galak Beach,4.4,101,Air,-8.6581906,115.2650984
Bali,Denpasar,Lapangan Puputan Badung (I Gusti Ngurah Made Agung),4.7,"3,225",Taman,-8.6564627,115.2174606
Bali,Denpasar,Sunrise Beach,4.6,2622,Air,-8.6706845,115.2614086
Bali,Denpasar,Agung Jagatnatha Temple,4.7,967,Religi,-8.6562819,115.2183604
Bali,Denpasar,Taman Tukad Korea,4.6,209,Taman,-8.6557322,115.2119202
Bali,Denpasar,Barong Tanah Kilap - Sari Wisata Budaya BALI,4.4,1819,Taman,-8.718854,115.1921306
Bali,Denpasar,Pantai Tangtu,4.4,248,Air,-8.654517,115.2680964
Bali,Denpasar,Kertalangu Cultural Village,4.3,2238,Taman,-8.6422294,115.2562732
Bali,Denpasar,Taman Inspirasi Mertasari,4.4,1126,Taman,-8.7120008,115.2479384
Bali,Denpasar,Pengembak beach,4.1,59,Air,-8.7124062,115.2473509
Bali,Denpasar,Peace Gong Parks Kertalangu,4.3,1039,Taman,-8.6437864,115.2563941
Bali,Denpasar,Museum Bung Karno,4.8,1391,Taman,-8.6723877,115.225195
Bali,Denpasar,Segara Ayu Beach,4.5,23,Air,-8.6824631,115.2640185
Bali,Denpasar,Pasar Seni Kumbasari,4.4,3611,Taman,-8.6560335,115.2116836
Bali,Denpasar,Wisata Edukasi Subak Teba Majalangu,4.7,327,Taman,-8.6433169,115.2596632
Bali,Denpasar,Eko Wisata Subak Ubung Denpasar Bali,4.5,2,Taman,-8.6253227,115.1993396
Bali,Denpasar,Museum Le Mayeur,4.2,613,Taman,-8.6748773,115.2633961
Bali,Denpasar,Pantai Padang Galak,4.6,333,Air,-8.6611382,115.263019
Bali,Denpasar,Dermaga Serangan ᬤᭂᬃᬫᬕᬲᭂᬭᬗᬦ᭄᭟​,4.5,545,Air,-8.721417,115.2386578
Bali,Denpasar,Pantai Taman Festival,4.5,2,Air,-8.6573967,115.265789
Bali,Denpasar,DERMAGA 2 WISATA Air KAMPUNG ISLAM KEPAON,4.6,3,Air,-8.6982793,115.1948077
Bali,Denpasar,Pantai Dermaga,4.7,12,Air,-8.6663032,115.2606818
Bali,Denpasar,Bali Exotic Marine Park,4.6,516,Taman,-8.7238697,115.2161541
Bali,Denpasar,Mangrove Forest Suwung Kawuh,4.1,346,Taman,-8.7215837,115.192836
Bali,Denpasar,Sakenan Temple,4.7,592,Religi,-8.7252486,115.2291424
Bali,Denpasar,Patung Titi Banda,4.6,1664,Monumen,-8.6492916,115.2547618
Bali,Denpasar,Patung Catur Muka,4.7,624,Monumen,-8.6559667,115.2166596
Bali,Denpasar,Taman Janggan Renon Denpasar,4.6,1706,Taman,-8.673189,115.2371246
Bali,Denpasar,CitraLand Waterpark,4.4,2953,Air,-8.6273874,115.1929928
Bali,Denpasar,DERMAGA 2 WISATA PERAHU Taman PANCING TIMUR,4.5,4,Air,-8.6983582,115.1948902
Bali,Denpasar,Karang Beach,4.6,5623,Air,-8.693729,115.2657344
Bali,Denpasar,Taman Layang-layang,4.7,7,Taman,-8.6633516,115.2612712
Bali,Denpasar,Sanur Beach,4.6,1023,Air,-8.673641,115.2631893
Bali,Denpasar,Sanur Harbour,4.4,1453,Air,-8.6692169,115.2605232
Bali,Denpasar,Tempat Wisata Melihat Ikan Banjar Gunung,4.9,2,Taman,-8.6904769,115.1932001
Bali,Denpasar,Wisata Tukad Badung,4.8,17,Taman,-8.6555548,115.2120594
Bali,Denpasar,YOUTH PARK,4.5,339,Taman,-8.6362559,115.2130612
Bali,Denpasar,Duyung Beach,4.3,7,Air,-8.7038318,115.2639923
Bali,Denpasar,Bundaran kota Denpasar,4.7,3,Taman,-8.6761255,115.2065756
Bali,Denpasar,Pasar Sindu,4.4,3053,Taman,-8.6761255,115.2065756
Bali,Denpasar,Puri Agung Kesiman,4.7,121,Religi,-8.6480144,115.2396604
Bali,Denpasar,Pantai Bangsal,4.8,23,Air,-8.6735728,115.2630207
Bali,Denpasar,Museum Subak,4.8,5,Taman,-8.6355755,115.2451486
Bali,Denpasar,Barong Dance Uma Dewi,4.4,1373,Religi,-8.6545295,115.2520855
Bali,Denpasar,Pantai Campuhan,4.9,3,Air,-8.655232,115.2679294
Bali,Denpasar,Plakat Nol Kilometer Kota Denpasar,4.8,5,Taman,-8.6561143,115.2174134
Bali,Denpasar,Pantai Serangan,4.1,93,Air,-8.7399472,115.2416537
Bali,Denpasar,Pantai Sindhu,4.7,84,Air,-8.6841754,115.264348
Bali,Denpasar,Pantai Muntig Siokan Sidakarya,4.6,25,Air,-8.7170876,115.2384194
Bali,Denpasar,Children's Traffic Park Denpasar,4.3,67,Taman,-8.6384976,115.2126779
Bali,Denpasar,Mertasari Beach,4.7,821,Air,-8.7125026,115.2515015
Bali,Denpasar,Rekreasi Kano,4.7,88,Air,-8.7343065,115.1877833
Bali,Denpasar,Bali Wake Park,4.4,1906,Air,-8.7238885,115.2143276
Bali,Denpasar,Pantai Bopel,4.4,26,Air,-8.7117749,115.255062
Bali,Denpasar,Bali Dolphin interaction,1.9,36,Air,-8.7238322,115.2139941
Bali,Denpasar,Pantai cemara,4.6,14,Air,-8.710135,115.2582567
Bali,Denpasar,Griya Jero Gede Sanur,4.8,61,Religi,-8.6755931,115.2564386
Bali,Denpasar,Ekowisata Mangrove Batu Lumbang,4.9,61,Air,-8.7343224,115.1877217
Bali,Denpasar,"Mangrove Denpasar, Last Point",4.3,501,Taman,-8.7261185,115.1930693
Bali,Denpasar,Taman Hutan Raya (Tahura) Ngurah Rai,4.7,52,Taman,-8.7270249,115.1897917
Bali,Denpasar,Mangrove Forest Management Center Region I,4.2,555,Taman,-8.724973,115.1940711
Bali,Denpasar,Pura Agung Manik Batu (Pura Umum),4.8,17,Religi,-8.6991689,115.1991065
Bali,Denpasar,Pura Campuhan Windhu Segara Padanggalak Denpasar,4.7,164,Religi,-8.6550487,115.2634312
Bali,Badung,Waterbom Bali,4.7,14049,Air,-8.7285829,115.1670369
Bali,Badung,Taman Ayun Temple,4.6,8220,Religi,-8.5416323,115.1703482
Bali,Badung,Garuda Wisnu Kencana Cultural Park,4.5,61340,Taman,-8.8104228,115.1653455
Bali,Badung,Satria Gatotkaca Park,4.6,4037,Taman,-8.7443882,115.1766142
Bali,Badung,Taman Mumbul Sangeh,4.6,2410,Taman,-8.483959,115.210035
Bali,Badung,Pantai Double - Six,4.7,1502,Air,-8.6975406,115.1598853
Bali,Badung,Sangeh Monkey Forest,4.6,6633,Taman,-8.4817743,115.204486
Bali,Badung,Tanah Wuk,4.1,270,Taman,-8.4745676,115.2034685
Bali,Badung,Pantai Mengening,4.7,1784,Air,-8.6395322,115.0984657
Bali,Badung,Desa Wisata Penarungan,4.9,8,Taman,-8.5396366,115.1966399
Bali,Badung,DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,4.1,5354,Taman,-8.7617034,115.2139281
Bali,Badung,Perancak Beach,4.6,162,Air,-8.6637779,115.1336817
Bali,Badung,Gunung Payung Cultural Park,4.6,231,Taman,-8.8374241,115.199291
Bali,Badung,Pantai Mimpi Pondok Pemuda,4.1,70,Air,-8.7807679,115.1523251
Bali,Badung,Taman Anyar - Traditional Balinese House,4.7,143,Taman,-8.5477665,115.2008061
Bali,Badung,Seseh Beach,4.6,1116,Air,-8.6470456,115.1117131
Bali,Badung,Melasti Beach Ungasan,4.8,19508,Air,-8.8477419,115.1584173
Bali,Badung,Splash Water Park Bali,4.2,529,Air,-8.6625577,115.1456749
Bali,Badung,Pandawa Beach,4.6,42719,Air,-8.8442993,115.1792663
Bali,Badung,Pantai Mesari,4.7,140,Air,-8.6940298,115.1572084
Bali,Badung,Museum Yadnya,4.8,16,Taman,-8.5433168,115.1690409
Bali,Badung,Pantai Pemutih,4.7,62,Air,-8.8087268,115.1048725
Bali,Badung,Cemagi Beach,4.6,336,Air,-8.6443657,115.1038761
Bali,Badung,Museum Pasifika Bali,4.5,555,Taman,-8.8001117,115.2284546
Bali,Badung,Desa Wisata Munggu,4.7,10,Taman,-8.6182312,115.1260683
Bali,Badung,Pantai Berawa,4.5,325,Air,-8.666688,115.1375569
Bali,Badung,Taman Puspem Badung,4.7,373,Taman,-8.6006552,115.1837338
Bali,Badung,Rama Shinta Garden,4.5,1360,Taman,-8.5615738,115.1689752
Bali,Badung,Big Garden Corner,4.3,5989,Taman,-8.6568602,115.2514039
Bali,Badung,5GX Bali,4.7,414,Taman,-8.7178511,115.1722239
Bali,Badung,Batu Belig Beach,4.6,159,Taman,-8.6742449,115.1437022
Bali,Badung,New Kuta Green Park,3.7,360,Taman,-8.797723,115.1221369
Bali,Badung,Pantai Legian Bali,4.6,962,Air,-8.7091325,115.1640934
Bali,Badung,Patung Triratna Amreta Bhuwana,4.6,106,Monumen,-8.7375101,115.1559619
Bali,Badung,Dharmayana Temple,4.8,875,Religi,-8.7238605,115.1733931
Bali,Badung,Kayu Aya Beach,4.6,170,Air,-8.6882421,115.1503521
Bali,Badung,Bali Sea Turtle Society,4.4,272,Taman,-8.7232678,115.165299
Bali,Badung,Bali Camel Adventure,4.7,155,Taman,-8.752582,115.1592001
Bali,Badung,Pantai Sarinande Seminyak,4.8,18,Air,-8.6910894,115.1545752
Bali,Badung,Segara Beach,4.5,13,Air,-8.7243214,115.1647747
Bali,Badung,Seminyak Beach,4.6,228,Air,-8.6923312,115.1536415
Bali,Badung,Pantai Jerman,4.6,200,Air,-8.7347231,115.1588802
